"","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"2001","MHI","Kauai",201607273,10,"KAU_EAST"
"2002","MHI","Kauai",201607274,1,"KAU_EAST"
"2003","MHI","Kauai",201607274,2,"KAU_EAST"
"2004","MHI","Kauai",201607274,3,"KAU_EAST"
"2005","MHI","Kauai",201607274,4,"KAU_EAST"
"2006","MHI","Kauai",201607274,5,"KAU_EAST"
"2007","MHI","Kauai",201607274,6,"KAU_EAST"
"2008","MHI","Kauai",201607274,7,"KAU_EAST"
"2009","MHI","Kauai",201607274,8,"KAU_EAST"
"2010","MHI","Kauai",201607274,9,"KAU_EAST"
"2011","MHI","Kauai",201607274,10,"KAU_EAST"
"2012","MHI","Kauai",201607275,1,"KAU_EAST"
"2013","MHI","Kauai",201607275,2,"KAU_EAST"
"2014","MHI","Kauai",201607275,3,"KAU_EAST"
"2015","MHI","Kauai",201607275,4,"KAU_EAST"
"2016","MHI","Kauai",201607275,5,"KAU_EAST"
"2017","MHI","Kauai",201607275,6,"KAU_EAST"
"2018","MHI","Kauai",201607275,7,"KAU_EAST"
"2019","MHI","Kauai",201607275,8,"KAU_EAST"
"2020","MHI","Kauai",201607275,9,"KAU_EAST"
"2021","MHI","Kauai",201607275,10,"KAU_EAST"
"2022","MHI","Niihau",201607281,1,"NII_LEHUA"
"2023","MHI","Niihau",201607281,2,"NII_LEHUA"
"2024","MHI","Niihau",201607281,3,"NII_LEHUA"
"2025","MHI","Niihau",201607281,4,"NII_LEHUA"
"2026","MHI","Niihau",201607281,5,"NII_LEHUA"
"2027","MHI","Niihau",201607281,6,"NII_LEHUA"
"2028","MHI","Niihau",201607281,7,"NII_LEHUA"
"2029","MHI","Niihau",201607281,8,"NII_LEHUA"
"2030","MHI","Niihau",201607281,9,"NII_LEHUA"
"2031","MHI","Niihau",201607281,10,"NII_LEHUA"
"2032","MHI","Niihau",201607282,1,"NII_LEHUA"
"2033","MHI","Niihau",201607282,2,"NII_LEHUA"
"2034","MHI","Niihau",201607282,3,"NII_LEHUA"
"2035","MHI","Niihau",201607282,4,"NII_LEHUA"
"2036","MHI","Niihau",201607282,5,"NII_LEHUA"
"2037","MHI","Niihau",201607282,6,"NII_LEHUA"
"2038","MHI","Niihau",201607282,7,"NII_LEHUA"
"2039","MHI","Niihau",201607282,8,"NII_LEHUA"
"2040","MHI","Niihau",201607282,9,"NII_LEHUA"
"2041","MHI","Niihau",201607282,10,"NII_LEHUA"
"2042","MHI","Niihau",201607283,1,"NII_WEST"
"2043","MHI","Niihau",201607283,2,"NII_WEST"
"2044","MHI","Niihau",201607283,3,"NII_WEST"
"2045","MHI","Niihau",201607283,4,"NII_WEST"
"2046","MHI","Niihau",201607283,5,"NII_WEST"
"2047","MHI","Niihau",201607283,6,"NII_WEST"
"2048","MHI","Niihau",201607283,7,"NII_WEST"
"2049","MHI","Niihau",201607283,8,"NII_WEST"
"2050","MHI","Niihau",201607283,9,"NII_WEST"
"2051","MHI","Niihau",201607283,10,"NII_WEST"
"2052","MHI","Niihau",201607284,2,"NII_WEST"
"2053","MHI","Niihau",201607284,3,"NII_WEST"
"2054","MHI","Niihau",201607284,4,"NII_WEST"
"2055","MHI","Niihau",201607284,5,"NII_WEST"
"2056","MHI","Niihau",201607284,6,"NII_WEST"
"2057","MHI","Niihau",201607284,7,"NII_WEST"
"2058","MHI","Niihau",201607284,8,"NII_WEST"
"2059","MHI","Niihau",201607284,9,"NII_WEST"
"2060","MHI","Niihau",201607284,10,"NII_WEST"
"2061","MHI","Niihau",201607285,1,"NII_WEST"
"2062","MHI","Niihau",201607285,2,"NII_WEST"
"2063","MHI","Niihau",201607285,3,"NII_WEST"
"2064","MHI","Niihau",201607285,4,"NII_WEST"
"2065","MHI","Niihau",201607285,5,"NII_WEST"
"2066","MHI","Niihau",201607285,6,"NII_WEST"
"2067","MHI","Niihau",201607285,7,"NII_WEST"
"2068","MHI","Niihau",201607285,8,"NII_WEST"
"2069","MHI","Niihau",201607285,9,"NII_WEST"
"2070","MHI","Niihau",201607285,10,"NII_WEST"
"2071","MHI","Hawaii",201608061,1,"HAW_HAMAKUA"
"2072","MHI","Hawaii",201608061,2,"HAW_HAMAKUA"
"2073","MHI","Hawaii",201608061,3,"HAW_HAMAKUA"
"2074","MHI","Hawaii",201608061,4,"HAW_HAMAKUA"
"2075","MHI","Hawaii",201608061,5,"HAW_HAMAKUA"
"2076","MHI","Hawaii",201608061,6,"HAW_HAMAKUA"
"2077","MHI","Hawaii",201608061,7,"HAW_HAMAKUA"
"2078","MHI","Hawaii",201608061,8,"HAW_HAMAKUA"
"2079","MHI","Hawaii",201608061,10,"HAW_HAMAKUA"
"2080","MHI","Hawaii",201608062,1,"HAW_HAMAKUA"
"2081","MHI","Hawaii",201608062,2,"HAW_HAMAKUA"
"2082","MHI","Hawaii",201608062,3,"HAW_HAMAKUA"
"2083","MHI","Hawaii",201608062,4,"HAW_HAMAKUA"
"2084","MHI","Hawaii",201608062,5,"HAW_HAMAKUA"
"2085","MHI","Hawaii",201608062,6,"HAW_HAMAKUA"
"2086","MHI","Hawaii",201608062,7,"HAW_HAMAKUA"
"2087","MHI","Hawaii",201608062,8,"HAW_HAMAKUA"
"2088","MHI","Hawaii",201608062,9,"HAW_HAMAKUA"
"2089","MHI","Hawaii",201608062,10,"HAW_HAMAKUA"
"2090","MHI","Hawaii",201608063,1,"HAW_HAMAKUA"
"2091","MHI","Hawaii",201608063,2,"HAW_HAMAKUA"
"2092","MHI","Hawaii",201608063,3,"HAW_HAMAKUA"
"2093","MHI","Hawaii",201608063,4,"HAW_HAMAKUA"
"2094","MHI","Hawaii",201608063,5,"HAW_HAMAKUA"
"2095","MHI","Hawaii",201608063,6,"HAW_HAMAKUA"
"2096","MHI","Hawaii",201608063,7,"HAW_HAMAKUA"
"2097","MHI","Hawaii",201608063,8,"HAW_HAMAKUA"
"2098","MHI","Hawaii",201608063,9,"HAW_HAMAKUA"
"2099","MHI","Hawaii",201608063,10,"HAW_HAMAKUA"
"2100","MHI","Hawaii",201608064,1,"HAW_HAMAKUA"
"2101","MHI","Hawaii",201608064,2,"HAW_HAMAKUA"
"2102","MHI","Hawaii",201608064,3,"HAW_HAMAKUA"
"2103","MHI","Hawaii",201608064,4,"HAW_HAMAKUA"
"2104","MHI","Hawaii",201608064,5,"HAW_HAMAKUA"
"2105","MHI","Hawaii",201608064,6,"HAW_HAMAKUA"
"2106","MHI","Hawaii",201608064,7,"HAW_HAMAKUA"
"2107","MHI","Hawaii",201608064,8,"HAW_HAMAKUA"
"2108","MHI","Hawaii",201608064,9,"HAW_HAMAKUA"
"2109","MHI","Hawaii",201608064,10,"HAW_HAMAKUA"
"2110","MHI","Hawaii",201608081,1,"HAW_PUNA"
"2111","MHI","Hawaii",201608081,2,"HAW_PUNA"
"2112","MHI","Hawaii",201608081,3,"HAW_PUNA"
"2113","MHI","Hawaii",201608081,4,"HAW_PUNA"
"2114","MHI","Hawaii",201608081,5,"HAW_PUNA"
"2115","MHI","Hawaii",201608081,6,"HAW_PUNA"
"2116","MHI","Hawaii",201608081,7,"HAW_PUNA"
"2117","MHI","Hawaii",201608081,8,"HAW_PUNA"
"2118","MHI","Hawaii",201608081,9,"HAW_PUNA"
"2119","MHI","Hawaii",201608081,10,"HAW_PUNA"
"2120","MHI","Hawaii",201608082,1,"HAW_PUNA"
"2121","MHI","Hawaii",201608082,2,"HAW_PUNA"
"2122","MHI","Hawaii",201608082,3,"HAW_PUNA"
"2123","MHI","Hawaii",201608082,4,"HAW_PUNA"
"2124","MHI","Hawaii",201608082,5,"HAW_PUNA"
"2125","MHI","Hawaii",201608082,6,"HAW_PUNA"
"2126","MHI","Hawaii",201608082,7,"HAW_PUNA"
"2127","MHI","Hawaii",201608082,8,"HAW_PUNA"
"2128","MHI","Hawaii",201608082,9,"HAW_PUNA"
"2129","MHI","Hawaii",201608082,10,"HAW_PUNA"
"2130","MHI","Hawaii",201608083,1,"HAW_PUNA"
"2131","MHI","Hawaii",201608083,2,"HAW_PUNA"
"2132","MHI","Hawaii",201608083,3,"HAW_PUNA"
"2133","MHI","Hawaii",201608083,4,"HAW_PUNA"
"2134","MHI","Hawaii",201608083,5,"HAW_PUNA"
"2135","MHI","Hawaii",201608083,6,"HAW_PUNA"
"2136","MHI","Hawaii",201608083,7,"HAW_PUNA"
"2137","MHI","Hawaii",201608083,8,"HAW_PUNA"
"2138","MHI","Hawaii",201608083,9,"HAW_PUNA"
"2139","MHI","Hawaii",201608083,10,"HAW_PUNA"
"2140","MHI","Hawaii",201608084,1,"HAW_PUNA"
"2141","MHI","Hawaii",201608084,2,"HAW_PUNA"
"2142","MHI","Hawaii",201608084,3,"HAW_PUNA"
"2143","MHI","Hawaii",201608084,4,"HAW_PUNA"
"2144","MHI","Hawaii",201608084,5,"HAW_PUNA"
"2145","MHI","Hawaii",201608084,6,"HAW_PUNA"
"2146","MHI","Hawaii",201608084,7,"HAW_PUNA"
"2147","MHI","Hawaii",201608084,8,"HAW_PUNA"
"2148","MHI","Hawaii",201608084,9,"HAW_PUNA"
"2149","MHI","Hawaii",201608084,10,"HAW_PUNA"
"2150","MHI","Hawaii",201608085,1,"HAW_PUNA"
"2151","MHI","Hawaii",201608085,2,"HAW_PUNA"
"2152","MHI","Hawaii",201608085,3,"HAW_PUNA"
"2153","MHI","Hawaii",201608085,4,"HAW_PUNA"
"2154","MHI","Hawaii",201608085,5,"HAW_PUNA"
"2155","MHI","Hawaii",201608085,6,"HAW_PUNA"
"2156","MHI","Hawaii",201608085,7,"HAW_PUNA"
"2157","MHI","Hawaii",201608085,8,"HAW_PUNA"
"2158","MHI","Hawaii",201608101,1,"HAW_KONA"
"2159","MHI","Hawaii",201608101,2,"HAW_KONA"
"2160","MHI","Hawaii",201608101,3,"HAW_KONA"
"2161","MHI","Hawaii",201608101,4,"HAW_KONA"
"2162","MHI","Hawaii",201608101,5,"HAW_KONA"
"2163","MHI","Hawaii",201608101,6,"HAW_KONA"
"2164","MHI","Hawaii",201608101,7,"HAW_KONA"
"2165","MHI","Hawaii",201608101,8,"HAW_KONA"
"2166","MHI","Hawaii",201608101,9,"HAW_KONA"
"2167","MHI","Hawaii",201608101,10,"HAW_KONA"
"2168","MHI","Hawaii",201608102,1,"HAW_KONA"
"2169","MHI","Hawaii",201608102,2,"HAW_KONA"
"2170","MHI","Hawaii",201608102,3,"HAW_KONA"
"2171","MHI","Hawaii",201608102,4,"HAW_KONA"
"2172","MHI","Hawaii",201608102,5,"HAW_KONA"
"2173","MHI","Hawaii",201608102,6,"HAW_KONA"
"2174","MHI","Hawaii",201608102,7,"HAW_KONA"
"2175","MHI","Hawaii",201608102,8,"HAW_KONA"
"2176","MHI","Hawaii",201608102,9,"HAW_KONA"
"2177","MHI","Hawaii",201608102,10,"HAW_KONA"
"2178","MHI","Hawaii",201608103,1,"HAW_KONA"
"2179","MHI","Hawaii",201608103,2,"HAW_KONA"
"2180","MHI","Hawaii",201608103,3,"HAW_KONA"
"2181","MHI","Hawaii",201608103,4,"HAW_KONA"
"2182","MHI","Hawaii",201608103,5,"HAW_KONA"
"2183","MHI","Hawaii",201608103,6,"HAW_KONA"
"2184","MHI","Hawaii",201608103,7,"HAW_KONA"
"2185","MHI","Hawaii",201608103,8,"HAW_KONA"
"2186","MHI","Hawaii",201608103,9,"HAW_KONA"
"2187","MHI","Hawaii",201608103,10,"HAW_KONA"
"2188","MHI","Hawaii",201608104,1,"HAW_KONA"
"2189","MHI","Hawaii",201608104,2,"HAW_KONA"
"2190","MHI","Hawaii",201608104,3,"HAW_KONA"
"2191","MHI","Hawaii",201608104,4,"HAW_KONA"
"2192","MHI","Hawaii",201608104,5,"HAW_KONA"
"2193","MHI","Hawaii",201608104,6,"HAW_KONA"
"2194","MHI","Hawaii",201608104,7,"HAW_KONA"
"2195","MHI","Hawaii",201608104,8,"HAW_KONA"
"2196","MHI","Hawaii",201608104,9,"HAW_KONA"
"2197","MHI","Hawaii",201608104,10,"HAW_KONA"
"2198","MHI","Hawaii",201608105,1,"HAW_KONA"
"2199","MHI","Hawaii",201608105,2,"HAW_KONA"
"2200","MHI","Hawaii",201608105,3,"HAW_KONA"
"2201","MHI","Hawaii",201608105,4,"HAW_KONA"
"2202","MHI","Hawaii",201608105,5,"HAW_KONA"
"2203","MHI","Hawaii",201608105,6,"HAW_KONA"
"2204","MHI","Hawaii",201608105,7,"HAW_KONA"
"2205","MHI","Hawaii",201608105,8,"HAW_KONA"
"2206","MHI","Hawaii",201608105,9,"HAW_KONA"
"2207","MHI","Hawaii",201608105,10,"HAW_KONA"
"2208","MHI","Hawaii",201608106,1,"HAW_KONA"
"2209","MHI","Hawaii",201608106,2,"HAW_KONA"
"2210","MHI","Hawaii",201608106,3,"HAW_KONA"
"2211","MHI","Hawaii",201608106,4,"HAW_KONA"
"2212","MHI","Hawaii",201608106,5,"HAW_KONA"
"2213","MHI","Hawaii",201608106,6,"HAW_KONA"
"2214","MHI","Hawaii",201608142,4,"HAW_KONA"
"2215","MHI","Hawaii",201608144,1,"HAW_KONA"
"2216","MHI","Hawaii",201608144,2,"HAW_KONA"
"2217","MHI","Hawaii",201608144,7,"HAW_KONA"
"2218","MHI","Hawaii",201608144,8,"HAW_KONA"
"2219","MHI","Hawaii",201608144,9,"HAW_KONA"
"2220","MHI","Hawaii",201608144,10,"HAW_KONA"
"2221","MHI","Hawaii",201608145,6,"HAW_KONA"
"2222","MHI","Hawaii",201608145,7,"HAW_KONA"
"2223","MHI","Hawaii",201608145,9,"HAW_KONA"
"2224","MHI","Hawaii",201608146,1,"HAW_KONA"
